Event_ID,Timestamp,Building_ID,Zone,Person_ID,Person_Type,Badge_ID,Access_Type,Authorization_Status,Risk_Level,Event_Type,Access_Duration_Min,Security_Alert,CCTV_Status,Incident_Detected,Hour,Day,Day_of_Week,Month,Date,Working_Hours,Unauthorized_Access,Security_Alert_Flag,Incident_Flag,CCTV_Issue_Flag,High_Risk_Flag,Security_Event_Score,Security_Status
SEC_1558,2026-02-02 18:30:00,BLDG_A,Meeting Room,P1299,Employee,BADGE_10339,Entry,Authorized,Low,Normal Access,169,No,Normal,No,18,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1559,2026-02-02 19:00:00,BLDG_C,Office Floor,P1112,Employee,BADGE_10128,Entry,Authorized,Low,Normal Access,37,No,Normal,No,19,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1560,2026-02-02 19:30:00,BLDG_C,Office Floor,P1096,Employee,BADGE_10107,Exit,Authorized,Medium,Normal Access,121,No,Normal,No,19,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1561,2026-02-02 20:00:00,BLDG_A,Server Room,P1049,Employee,BADGE_10275,Entry,Authorized,Low,Normal Access,169,No,Normal,No,20,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1562,2026-02-02 20:30:00,BLDG_A,Office Floor,P1214,Visitor,BADGE_10296,Exit,Authorized,Low,Normal Access,52,No,Normal,No,20,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1563,2026-02-02 21:00:00,BLDG_C,Common Area,P1052,Employee,BADGE_10112,Exit,Authorized,Low,Normal Access,40,No,Normal,No,21,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1564,2026-02-02 21:30:00,BLDG_A,Office Floor,P1210,Employee,BADGE_10296,Entry,Authorized,Low,Normal Access,90,No,Normal,No,21,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1565,2026-02-02 22:00:00,BLDG_A,Parking Area,P1051,Employee,BADGE_10112,Exit,Authorized,Low,Normal Access,106,No,Normal,No,22,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1566,2026-02-02 22:30:00,BLDG_A,Server Room,P1090,Employee,BADGE_10213,Exit,Authorized,Low,Normal Access,88,No,Normal,No,22,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1567,2026-02-02 23:00:00,BLDG_C,Parking Area,P1206,Employee,BADGE_10286,Entry,Authorized,Medium,Suspicious Activity,106,Yes,Suspicious,Yes,23,2,Monday,2,2026-02-02,No,0,1,1,0,0,2,Warning
SEC_1568,2026-02-02 23:30:00,BLDG_A,Parking Area,P1170,Employee,BADGE_10438,Exit,Authorized,Low,Normal Access,102,No,Normal,No,23,2,Monday,2,2026-02-02,No,0,0,0,0,0,0,Normal
SEC_1569,2026-02-03 00:00:00,BLDG_C,Server Room,P1027,Contractor,BADGE_10151,Entry,Authorized,Low,Normal Access,48,No,Normal,No,0,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1570,2026-02-03 00:30:00,BLDG_A,Meeting Room,P1098,Employee,BADGE_10073,Entry,Authorized,Medium,Normal Access,72,No,Normal,No,0,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1571,2026-02-03 01:00:00,BLDG_C,Restricted Zone,P1083,Visitor,BADGE_10419,Exit,Authorized,Low,Normal Access,61,No,Normal,No,1,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1572,2026-02-03 01:30:00,BLDG_C,Meeting Room,P1224,Employee,BADGE_10498,Exit,Denied,Low,Failed Access,112,No,Normal,No,1,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1573,2026-02-03 02:00:00,BLDG_B,Office Floor,P1188,Employee,BADGE_10240,Entry,Authorized,Low,Normal Access,103,No,Normal,No,2,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1574,2026-02-03 02:30:00,BLDG_A,Office Floor,P1144,Employee,BADGE_10256,Entry,Authorized,Low,Normal Access,19,No,Normal,No,2,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1575,2026-02-03 03:00:00,BLDG_C,Office Floor,P1019,Employee,BADGE_10401,Entry,Authorized,Low,Normal Access,140,No,Normal,No,3,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1576,2026-02-03 03:30:00,BLDG_A,Server Room,P1261,Employee,BADGE_10116,Entry,Authorized,Low,Normal Access,151,No,Normal,No,3,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1577,2026-02-03 04:00:00,BLDG_C,Meeting Room,P1092,Employee,BADGE_10246,Entry,Authorized,Low,Normal Access,12,No,Normal,No,4,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1578,2026-02-03 04:30:00,BLDG_B,Common Area,P1137,Contractor,BADGE_10077,Entry,Authorized,Low,Normal Access,129,No,Normal,No,4,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1579,2026-02-03 05:00:00,BLDG_C,Meeting Room,P1208,Employee,BADGE_10499,Exit,Authorized,Low,Normal Access,102,No,Normal,No,5,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1580,2026-02-03 05:30:00,BLDG_B,Parking Area,P1138,Employee,BADGE_10434,Exit,Denied,High,Restricted Access,45,Yes,Unusual,No,5,3,Tuesday,2,2026-02-03,No,0,1,0,1,1,3,Warning
SEC_1581,2026-02-03 06:00:00,BLDG_B,Common Area,P1222,Employee,BADGE_10440,Entry,Authorized,Low,Normal Access,141,No,Normal,No,6,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1582,2026-02-03 06:30:00,BLDG_B,Office Floor,P1239,Employee,BADGE_10476,Entry,Authorized,Low,Normal Access,151,No,Normal,No,6,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1583,2026-02-03 07:00:00,BLDG_A,Office Floor,P1103,Employee,BADGE_10242,Entry,Authorized,Low,Normal Access,118,No,Normal,No,7,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1584,2026-02-03 07:30:00,BLDG_C,Meeting Room,P1232,Contractor,BADGE_10458,Entry,Authorized,Low,Normal Access,120,No,Normal,No,7,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1585,2026-02-03 08:00:00,BLDG_B,Common Area,P1208,Visitor,BADGE_10073,Exit,Denied,Low,Failed Access,146,No,Unusual,No,8,3,Tuesday,2,2026-02-03,No,0,0,0,1,0,1,Monitoring
SEC_1586,2026-02-03 08:30:00,BLDG_C,Server Room,P1098,Visitor,BADGE_10268,Exit,Authorized,Low,Normal Access,61,No,Normal,No,8,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1587,2026-02-03 09:00:00,BLDG_A,Meeting Room,P1163,Employee,BADGE_10060,Exit,Authorized,Low,Normal Access,158,No,Normal,No,9,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1588,2026-02-03 09:30:00,BLDG_A,Restricted Zone,P1177,Employee,BADGE_10489,Entry,Authorized,Low,Normal Access,33,No,Normal,No,9,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1589,2026-02-03 10:00:00,BLDG_A,Common Area,P1107,Employee,BADGE_10348,Entry,Authorized,Low,Normal Access,143,No,Normal,No,10,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1590,2026-02-03 10:30:00,BLDG_C,Office Floor,P1007,Employee,BADGE_10346,Entry,Authorized,Low,Normal Access,14,No,Normal,No,10,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1591,2026-02-03 11:00:00,BLDG_C,Common Area,P1293,Employee,BADGE_10334,Entry,Authorized,Low,Normal Access,17,No,Normal,No,11,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1592,2026-02-03 11:30:00,BLDG_A,Common Area,P1234,Employee,BADGE_10458,Entry,Authorized,High,Suspicious Activity,113,Yes,Unusual,Yes,11,3,Tuesday,2,2026-02-03,Yes,0,1,1,1,1,4,Critical
SEC_1593,2026-02-03 12:00:00,BLDG_A,Common Area,P1239,Employee,BADGE_10490,Entry,Authorized,Low,Normal Access,115,No,Normal,No,12,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1594,2026-02-03 12:30:00,BLDG_A,Office Floor,P1257,Visitor,BADGE_10075,Entry,Authorized,Low,Normal Access,89,No,Normal,No,12,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1595,2026-02-03 13:00:00,BLDG_B,Restricted Zone,P1062,Employee,BADGE_10327,Entry,Denied,Medium,Restricted Access,112,Yes,Unusual,No,13,3,Tuesday,2,2026-02-03,Yes,0,1,0,1,0,2,Warning
SEC_1596,2026-02-03 13:30:00,BLDG_B,Office Floor,P1073,Employee,BADGE_10102,Entry,Denied,Medium,Failed Access,95,No,Normal,No,13,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1597,2026-02-03 14:00:00,BLDG_C,Common Area,P1125,Employee,BADGE_10301,Entry,Authorized,Low,Normal Access,12,No,Normal,No,14,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1598,2026-02-03 14:30:00,BLDG_B,Common Area,P1261,Contractor,BADGE_10191,Entry,Authorized,Low,Normal Access,30,No,Normal,No,14,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1599,2026-02-03 15:00:00,BLDG_A,Meeting Room,P1094,Employee,BADGE_10370,Exit,Authorized,Low,Normal Access,35,No,Normal,No,15,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1600,2026-02-03 15:30:00,BLDG_A,Office Floor,P1274,Employee,BADGE_10358,Entry,Authorized,Low,Normal Access,111,No,Normal,No,15,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1601,2026-02-03 16:00:00,BLDG_B,Meeting Room,P1126,Employee,BADGE_10439,Exit,Authorized,Medium,Normal Access,20,No,Normal,No,16,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1602,2026-02-03 16:30:00,BLDG_A,Restricted Zone,P1128,Employee,BADGE_10126,Entry,Authorized,Low,Normal Access,62,No,Normal,No,16,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1603,2026-02-03 17:00:00,BLDG_B,Parking Area,P1083,Employee,BADGE_10423,Exit,Authorized,Low,Normal Access,142,No,Normal,No,17,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1604,2026-02-03 17:30:00,BLDG_B,Parking Area,P1284,Employee,BADGE_10494,Entry,Authorized,Low,Normal Access,47,No,Normal,No,17,3,Tuesday,2,2026-02-03,Yes,0,0,0,0,0,0,Normal
SEC_1605,2026-02-03 18:00:00,BLDG_C,Common Area,P1200,Visitor,BADGE_10035,Exit,Denied,Medium,Restricted Access,3,Yes,Unusual,No,18,3,Tuesday,2,2026-02-03,No,0,1,0,1,0,2,Warning
SEC_1606,2026-02-03 18:30:00,BLDG_C,Parking Area,P1279,Employee,BADGE_10030,Entry,Denied,Medium,Failed Access,172,No,Normal,No,18,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1607,2026-02-03 19:00:00,BLDG_B,Office Floor,P1146,Contractor,BADGE_10472,Entry,Denied,Medium,Failed Access,78,No,Normal,No,19,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1608,2026-02-03 19:30:00,BLDG_A,Common Area,P1162,Employee,BADGE_10188,Entry,Authorized,Low,Normal Access,105,No,Normal,No,19,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1609,2026-02-03 20:00:00,BLDG_B,Restricted Zone,P1140,Employee,BADGE_10016,Exit,Authorized,Low,Normal Access,54,No,Normal,No,20,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1610,2026-02-03 20:30:00,BLDG_A,Meeting Room,P1177,Employee,BADGE_10354,Entry,Authorized,Low,Normal Access,3,No,Normal,No,20,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1611,2026-02-03 21:00:00,BLDG_B,Office Floor,P1003,Employee,BADGE_10184,Exit,Authorized,Low,Normal Access,80,No,Normal,No,21,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1612,2026-02-03 21:30:00,BLDG_A,Office Floor,P1251,Employee,BADGE_10443,Exit,Authorized,Medium,Normal Access,48,No,Normal,No,21,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1613,2026-02-03 22:00:00,BLDG_A,Parking Area,P1078,Employee,BADGE_10231,Entry,Authorized,Low,Normal Access,42,No,Normal,No,22,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1614,2026-02-03 22:30:00,BLDG_C,Office Floor,P1242,Employee,BADGE_10305,Entry,Authorized,Low,Normal Access,72,No,Normal,No,22,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1615,2026-02-03 23:00:00,BLDG_A,Parking Area,P1296,Employee,BADGE_10211,Entry,Authorized,Low,Normal Access,30,No,Normal,No,23,3,Tuesday,2,2026-02-03,No,0,0,0,0,0,0,Normal
SEC_1616,2026-02-03 23:30:00,BLDG_A,Restricted Zone,P1282,Employee,BADGE_10335,Entry,Denied,High,Failed Access,91,Yes,Normal,Yes,23,3,Tuesday,2,2026-02-03,No,0,1,1,0,1,3,Warning
SEC_1617,2026-02-04 00:00:00,BLDG_B,Office Floor,P1202,Contractor,BADGE_10450,Exit,Authorized,Low,Normal Access,19,No,Normal,No,0,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1618,2026-02-04 00:30:00,BLDG_B,Restricted Zone,P1192,Employee,BADGE_10034,Entry,Authorized,Low,Normal Access,35,No,Normal,No,0,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1619,2026-02-04 01:00:00,BLDG_B,Common Area,P1285,Employee,BADGE_10407,Entry,Authorized,Low,Normal Access,163,No,Normal,No,1,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1620,2026-02-04 01:30:00,BLDG_C,Office Floor,P1293,Employee,BADGE_10391,Entry,Authorized,Low,Normal Access,9,No,Normal,No,1,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1621,2026-02-04 02:00:00,BLDG_A,Common Area,P1157,Employee,BADGE_10153,Entry,Authorized,Low,Normal Access,143,No,Normal,No,2,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1622,2026-02-04 02:30:00,BLDG_B,Restricted Zone,P1271,Employee,BADGE_10064,Exit,Denied,Medium,Restricted Access,113,Yes,Normal,No,2,4,Wednesday,2,2026-02-04,No,0,1,0,0,0,1,Monitoring
SEC_1623,2026-02-04 03:00:00,BLDG_A,Office Floor,P1164,Contractor,BADGE_10094,Entry,Authorized,Low,Normal Access,69,No,Normal,No,3,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1624,2026-02-04 03:30:00,BLDG_C,Meeting Room,P1078,Employee,BADGE_10434,Exit,Authorized,Low,Normal Access,125,No,Normal,No,3,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1625,2026-02-04 04:00:00,BLDG_B,Meeting Room,P1161,Contractor,BADGE_10427,Exit,Authorized,Low,Normal Access,123,No,Normal,No,4,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1626,2026-02-04 04:30:00,BLDG_B,Restricted Zone,P1236,Employee,BADGE_10485,Entry,Authorized,Low,Normal Access,14,No,Normal,No,4,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1627,2026-02-04 05:00:00,BLDG_B,Parking Area,P1203,Employee,BADGE_10229,Entry,Denied,Medium,Failed Access,153,No,Unusual,No,5,4,Wednesday,2,2026-02-04,No,0,0,0,1,0,1,Monitoring
SEC_1628,2026-02-04 05:30:00,BLDG_B,Server Room,P1219,Contractor,BADGE_10102,Exit,Authorized,Low,Normal Access,36,No,Normal,No,5,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1629,2026-02-04 06:00:00,BLDG_A,Parking Area,P1087,Employee,BADGE_10078,Entry,Authorized,Medium,Normal Access,161,No,Normal,No,6,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1630,2026-02-04 06:30:00,BLDG_A,Common Area,P1143,Employee,BADGE_10228,Entry,Authorized,Medium,Normal Access,121,No,Normal,No,6,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1631,2026-02-04 07:00:00,BLDG_C,Common Area,P1098,Employee,BADGE_10146,Entry,Authorized,Low,Normal Access,7,No,Normal,No,7,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1632,2026-02-04 07:30:00,BLDG_B,Meeting Room,P1139,Employee,BADGE_10355,Exit,Authorized,Low,Normal Access,75,No,Normal,No,7,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1633,2026-02-04 08:00:00,BLDG_B,Server Room,P1139,Employee,BADGE_10227,Entry,Authorized,Low,Normal Access,18,No,Normal,No,8,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1634,2026-02-04 08:30:00,BLDG_A,Office Floor,P1055,Employee,BADGE_10356,Entry,Authorized,Low,Normal Access,22,No,Normal,No,8,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1635,2026-02-04 09:00:00,BLDG_A,Parking Area,P1001,Employee,BADGE_10358,Entry,Authorized,Low,Normal Access,116,No,Normal,No,9,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1636,2026-02-04 09:30:00,BLDG_A,Common Area,P1196,Employee,BADGE_10284,Exit,Authorized,Low,Normal Access,88,No,Normal,No,9,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1637,2026-02-04 10:00:00,BLDG_A,Parking Area,P1233,Employee,BADGE_10421,Entry,Authorized,Medium,Normal Access,42,No,Normal,No,10,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1638,2026-02-04 10:30:00,BLDG_B,Meeting Room,P1018,Employee,BADGE_10056,Entry,Authorized,Low,Normal Access,152,No,Normal,No,10,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1639,2026-02-04 11:00:00,BLDG_B,Meeting Room,P1064,Employee,BADGE_10199,Exit,Authorized,Low,Normal Access,87,No,Normal,No,11,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1640,2026-02-04 11:30:00,BLDG_B,Office Floor,P1156,Employee,BADGE_10471,Exit,Authorized,Low,Normal Access,165,No,Normal,No,11,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1641,2026-02-04 12:00:00,BLDG_B,Meeting Room,P1054,Employee,BADGE_10093,Entry,Authorized,Medium,Normal Access,70,No,Normal,No,12,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1642,2026-02-04 12:30:00,BLDG_C,Office Floor,P1256,Employee,BADGE_10223,Exit,Authorized,Low,Normal Access,114,No,Normal,No,12,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1643,2026-02-04 13:00:00,BLDG_B,Restricted Zone,P1243,Employee,BADGE_10106,Exit,Denied,Critical,Failed Access,72,Yes,Unusual,Yes,13,4,Wednesday,2,2026-02-04,Yes,0,1,1,1,1,4,Critical
SEC_1644,2026-02-04 13:30:00,BLDG_A,Office Floor,P1091,Employee,BADGE_10392,Entry,Authorized,Medium,Normal Access,18,No,Normal,No,13,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1645,2026-02-04 14:00:00,BLDG_B,Parking Area,P1297,Contractor,BADGE_10431,Entry,Authorized,Medium,Normal Access,143,No,Normal,No,14,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1646,2026-02-04 14:30:00,BLDG_A,Common Area,P1045,Employee,BADGE_10018,Entry,Authorized,Low,Normal Access,100,No,Normal,No,14,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1647,2026-02-04 15:00:00,BLDG_A,Office Floor,P1056,Employee,BADGE_10039,Exit,Authorized,Low,Normal Access,64,No,Normal,No,15,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1648,2026-02-04 15:30:00,BLDG_C,Restricted Zone,P1220,Employee,BADGE_10275,Entry,Denied,Medium,Restricted Access,136,Yes,Normal,No,15,4,Wednesday,2,2026-02-04,Yes,0,1,0,0,0,1,Monitoring
SEC_1649,2026-02-04 16:00:00,BLDG_B,Office Floor,P1277,Employee,BADGE_10382,Entry,Authorized,Low,Normal Access,125,No,Normal,No,16,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1650,2026-02-04 16:30:00,BLDG_A,Office Floor,P1118,Employee,BADGE_10328,Entry,Authorized,Low,Normal Access,69,No,Normal,No,16,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1651,2026-02-04 17:00:00,BLDG_A,Meeting Room,P1076,Employee,BADGE_10221,Entry,Authorized,High,Suspicious Activity,140,Yes,Unusual,Yes,17,4,Wednesday,2,2026-02-04,Yes,0,1,1,1,1,4,Critical
SEC_1652,2026-02-04 17:30:00,BLDG_B,Server Room,P1292,Employee,BADGE_10266,Entry,Authorized,Low,Normal Access,27,No,Normal,No,17,4,Wednesday,2,2026-02-04,Yes,0,0,0,0,0,0,Normal
SEC_1653,2026-02-04 18:00:00,BLDG_C,Common Area,P1016,Employee,BADGE_10029,Exit,Authorized,Critical,Suspicious Activity,161,Yes,Unusual,Yes,18,4,Wednesday,2,2026-02-04,No,0,1,1,1,1,4,Critical
SEC_1654,2026-02-04 18:30:00,BLDG_C,Office Floor,P1042,Employee,BADGE_10333,Exit,Authorized,Low,Normal Access,71,No,Normal,No,18,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1655,2026-02-04 19:00:00,BLDG_B,Office Floor,P1063,Contractor,BADGE_10261,Entry,Authorized,Low,Normal Access,122,No,Normal,No,19,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1656,2026-02-04 19:30:00,BLDG_A,Parking Area,P1181,Employee,BADGE_10174,Entry,Authorized,Low,Normal Access,99,No,Normal,No,19,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1657,2026-02-04 20:00:00,BLDG_B,Meeting Room,P1133,Contractor,BADGE_10394,Exit,Authorized,Low,Normal Access,81,No,Normal,No,20,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1658,2026-02-04 20:30:00,BLDG_B,Office Floor,P1214,Employee,BADGE_10079,Exit,Authorized,Low,Normal Access,140,No,Normal,No,20,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1659,2026-02-04 21:00:00,BLDG_C,Meeting Room,P1058,Employee,BADGE_10162,Entry,Authorized,Medium,Normal Access,96,No,Normal,No,21,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1660,2026-02-04 21:30:00,BLDG_A,Meeting Room,P1249,Employee,BADGE_10329,Entry,Authorized,Low,Normal Access,2,No,Normal,No,21,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1661,2026-02-04 22:00:00,BLDG_B,Meeting Room,P1111,Visitor,BADGE_10175,Exit,Authorized,Low,Normal Access,154,No,Normal,No,22,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1662,2026-02-04 22:30:00,BLDG_A,Common Area,P1186,Contractor,BADGE_10048,Exit,Authorized,Low,Normal Access,131,No,Normal,No,22,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1663,2026-02-04 23:00:00,BLDG_A,Common Area,P1089,Employee,BADGE_10161,Entry,Authorized,Low,Normal Access,79,No,Normal,No,23,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1664,2026-02-04 23:30:00,BLDG_C,Common Area,P1134,Visitor,BADGE_10220,Exit,Authorized,Low,Normal Access,136,No,Normal,No,23,4,Wednesday,2,2026-02-04,No,0,0,0,0,0,0,Normal
SEC_1665,2026-02-05 00:00:00,BLDG_B,Meeting Room,P1006,Employee,BADGE_10446,Entry,Authorized,Medium,Normal Access,138,No,Normal,No,0,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1666,2026-02-05 00:30:00,BLDG_A,Office Floor,P1142,Employee,BADGE_10248,Entry,Authorized,Low,Normal Access,176,No,Normal,No,0,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1667,2026-02-05 01:00:00,BLDG_B,Common Area,P1152,Employee,BADGE_10352,Exit,Authorized,Low,Normal Access,159,No,Normal,No,1,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1668,2026-02-05 01:30:00,BLDG_C,Common Area,P1255,Contractor,BADGE_10254,Entry,Authorized,Low,Normal Access,130,No,Normal,No,1,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1669,2026-02-05 02:00:00,BLDG_C,Office Floor,P1232,Visitor,BADGE_10304,Entry,Authorized,Low,Normal Access,95,No,Normal,No,2,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1670,2026-02-05 02:30:00,BLDG_B,Office Floor,P1233,Employee,BADGE_10417,Exit,Authorized,Low,Normal Access,29,No,Normal,No,2,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1671,2026-02-05 03:00:00,BLDG_C,Parking Area,P1176,Employee,BADGE_10485,Exit,Authorized,Low,Normal Access,150,No,Normal,No,3,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1672,2026-02-05 03:30:00,BLDG_A,Server Room,P1173,Employee,BADGE_10387,Exit,Denied,High,Failed Access,151,Yes,Normal,No,3,5,Thursday,2,2026-02-05,No,0,1,0,0,1,2,Warning
SEC_1673,2026-02-05 04:00:00,BLDG_A,Office Floor,P1143,Employee,BADGE_10282,Exit,Authorized,Low,Normal Access,140,No,Normal,No,4,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1674,2026-02-05 04:30:00,BLDG_A,Meeting Room,P1259,Visitor,BADGE_10055,Exit,Authorized,Low,Normal Access,144,No,Normal,No,4,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1675,2026-02-05 05:00:00,BLDG_B,Common Area,P1116,Employee,BADGE_10396,Entry,Authorized,Low,Normal Access,60,No,Normal,No,5,5,Thursday,2,2026-02-05,No,0,0,0,0,0,0,Normal
SEC_1676,2026-02-05 05:30:00,BLDG_B,Office Floor,P1072,Visitor,BADGE_10209,Entry,Authorized,High,Suspicious Activity,17,Yes,Suspicious,Yes,5,5,Thursday,2,2026-02-05,No,0,1,1,0,1,3,Warning
